"age","item","definition","uni_lemma","learned","IPA","length","freq","PAC_assoc","PAT_assoc","PAC_phono_t1","PAT_phono_t1","PAC_phono_t2","PAT_phono_t2","PAC_phono_nt","PAT_phono_nt"
22,150,"špinat","spinach",0,"ʃpinæt",6,3.583518938,0,NA,0,NA,0,NA,1544,344.483870967742
22,151,"tijesto","pasta",0,"tijesto",7,3.218875825,0,NA,0,NA,0,NA,1734,344.483870967742
22,152,"trešnja",NA,0,"tɾɛʃɲæ",6,NA,NA,NA,0,NA,0,NA,1516,344.483870967742
22,155,"žvaka (žvakaća guma)",NA,0,"ʒvakæ",5,NA,NA,NA,0,NA,1,NA,1407,344.483870967742
22,158,"čizme","boots",0,"tʃizmɛ",6,5.375278408,0,0.5,0,NA,0,NA,1620,344.483870967742
22,159,"gaćice","underpants",0,"ɡatɕɪtsɛ",8,2.302585093,NA,NA,0,NA,0,NA,1836,344.483870967742
22,160,"gumb","button",0,"ɡumb",4,5.805134969,0,2,0,NA,2,1,1500,344.483870967742
22,161,"haljina","dress (object)",0,"xaʎɪnæ",6,5.823045895,5,NA,0,NA,0,NA,1501,344.483870967742
22,162,"hlače","pants",0,"xlatʃɛ",6,5.993961427,3,NA,0,NA,0,NA,1534,344.483870967742
22,166,"kaput","coat",0,"kapʊt",5,6.182084907,5,0.666666666666667,0,NA,3,8,1425,344.483870967742
22,168,"lančić",NA,0,"lantʃɪtɕ",8,NA,NA,NA,0,NA,0,NA,1868,344.483870967742
22,169,"majica","t-shirt",0,"mɑjɪtsæ",7,0,0,NA,0,NA,1,NA,1588,344.483870967742
22,173,"pidžama","pajamas",0,"pidʒæmæ",7,4.736198448,0,NA,0,NA,0,NA,1707,344.483870967742
22,175,"rupčić","handkerchief",0,"ɾuptʃɪtɕ",8,2.079441542,1,4,0,NA,0,NA,1882,344.483870967742
22,176,"rukavice","gloves",0,"ɾukævɪtsɛ",9,4.553876892,0,2,0,NA,0,NA,1988,344.483870967742
22,178,"šal","scarf",0,"ʃal",3,4.17438727,1,3.5,0,NA,5,2.5,1400,344.483870967742
22,179,"štramplice",NA,0,"ʃtɾamplɪtsɛ",11,NA,NA,NA,0,NA,0,NA,2422,344.483870967742
22,180,"tenisice",NA,0,"tɛnɪsɪtsɛ",9,NA,NA,NA,0,NA,0,NA,2062,344.483870967742
22,181,"traperice",NA,0,"tɾapɛrɪtsɛ",10,NA,NA,NA,0,NA,0,NA,2172,344.483870967742
22,182,"trenirka",NA,0,"tɾɛnɪrkæ",8,NA,NA,NA,0,NA,0,NA,1803,344.483870967742
22,184,"brada",NA,0,"bɾadæ",5,NA,NA,NA,0,NA,5,2.5,1402,344.483870967742
22,188,"jezik","tongue",0,"jezɪk",5,5.33753808,1,2,0,NA,0,NA,1509,344.483870967742
22,189,"koljeno","knee",0,"koʎeno",6,5.147494477,1,3.5,0,NA,0,NA,1593,344.483870967742
22,191,"lice","face",1,"litsɛ",5,6.52649486,9,3.66666666666667,0,NA,2,1,1385,344.483870967742
22,196,"palac","thumb",0,"palæts",6,4.663439094,1,1,0,NA,2,NA,1437,344.483870967742
22,197,"penis","penis",0,"pɛnɪs",5,2.302585093,0,NA,0,NA,0,NA,1438,344.483870967742
22,204,"trbuh","tummy",0,"trbuh",5,5.153291594,0,NA,0,NA,0,NA,1541,344.483870967742
22,209,"vrat",NA,0,"vɾat",4,NA,NA,NA,1,0,6,1.5,1386,344.483870967742
22,212,"boca","bottle",0,"botsæ",5,5.953243334,2,13.3333333333333,0,NA,4,10,1297,344.483870967742
22,216,"čekić","hammer",0,"tʃɛkɪtɕ",7,4.844187086,0,5,0,NA,0,NA,1693,344.483870967742
22,217,"češalj","comb (object)",0,"tʃɛʃæʎ",6,5.068904202,2,2,0,NA,1,0,1576,344.483870967742
22,218,"četka","brush (object)",0,"tʃɛtkæ",6,5.916202063,5,1,0,NA,0,NA,1435,344.483870967742
22,219,"četkica za zube","toothbrush",0,"tʃɛtkɪtsæzazubɛ",15,2.944438979,0,NA,0,NA,0,NA,3396,344.483870967742
22,222,"igla",NA,0,"iɡlæ",4,NA,NA,NA,1,NA,1,NA,1353,344.483870967742
22,223,"jastuk","pillow",0,"jastʊk",6,4.787491743,1,5,0,NA,0,NA,1548,344.483870967742
22,225,"kantica",NA,0,"kantɪtsæ",8,NA,NA,NA,0,NA,0,NA,1698,344.483870967742
22,226,"kanta (za smeće)",NA,0,"kantæ",5,NA,NA,NA,0,NA,4,8.5,1299,344.483870967742
22,228,"kolica",NA,0,"kolɪtsæ",7,NA,NA,NA,4,NA,16,NA,2954,344.483870967742
22,229,"košara",NA,0,"koʃɑræ",6,NA,NA,NA,0,NA,0,NA,1479,344.483870967742
22,230,"kuhača",NA,0,"kuhætʃæ",7,NA,NA,NA,0,NA,0,NA,1600,344.483870967742
22,231,"kutija","box",0,"kutɪjæ",6,7.201916318,2,1.5,0,NA,1,NA,1460,344.483870967742
22,232,"lavor",NA,0,"lavor",5,NA,NA,NA,0,NA,1,NA,1444,344.483870967742
22,233,"lijek","medicine",0,"lijek",5,4.852030264,1,20,0,NA,1,0,1509,344.483870967742
22,235,"lonac",NA,0,"lonæts",6,NA,NA,NA,0,NA,2,NA,1457,344.483870967742
22,236,"lopatica (za smeće)",NA,0,"lopætɪtsæ",9,NA,NA,NA,4,NA,4,NA,3804,344.483870967742
22,237,"metla","broom",0,"mɛtlæ",5,4.762173935,0,NA,0,NA,0,NA,1356,344.483870967742
22,238,"naočale","glasses",0,"naotʃælɛ",8,5.176149733,1,20,0,NA,0,NA,1805,344.483870967742
22,239,"novac","money",1,"novæts",6,6.442540166,5,NA,0,NA,1,NA,1468,344.483870967742
22,240,"novčanik","purse",0,"noftʃænɪk",9,4.304065093,0,NA,0,NA,0,NA,2071,344.483870967742
22,241,"nož","knife",0,"noʒ",3,4.941642423,4,0,1,0,5,7.75,1441,344.483870967742
22,242,"papir","paper",0,"papɪr",5,6.970730078,6,1,0,NA,0,NA,1451,344.483870967742
22,243,"radio","radio",0,"ɾadɪo",5,4.976733742,1,NA,0,NA,0,NA,1430,344.483870967742
22,244,"ručnik","towel",0,"ɾutʃnɪk",7,4.927253685,1,20,0,NA,0,NA,1741,344.483870967742
22,246,"sapun","soap",0,"sapʊn",5,4.779123493,3,20,0,NA,1,NA,1490,344.483870967742
22,248,"slika","picture",0,"slikæ",5,6.781057626,0,NA,0,NA,0,NA,1376,344.483870967742
22,249,"smeće","trash",0,"smɛtɕɛ",6,4.343805422,0,NA,0,NA,0,NA,1573,344.483870967742
22,251,"svjetlo","light (object)",0,"svjetlo",7,6.343880434,2,NA,0,NA,0,NA,1738,344.483870967742
22,252,"šalica","cup",0,"ʃalɪtsæ",7,6.746412129,3,8,0,NA,7,NA,1523,344.483870967742
22,253,"škare","scissors",0,"ʃkɑrɛ",5,5.257495372,0,NA,0,NA,0,NA,1528,344.483870967742
22,254,"tanjur","plate",0,"taɲʊr",5,5.85220248,0,0,0,NA,0,NA,1493,344.483870967742
22,256,"usisavač","vacuum",0,"usɪsævætʃ",9,4.007333185,1,NA,0,NA,0,NA,2121,344.483870967742
22,257,"vilica","fork",0,"vilɪtsæ",7,5.081404365,7,0,0,NA,7,NA,1544,344.483870967742
22,259,"zvono","bell",0,"zvono",5,4.59511985,1,NA,0,NA,0,NA,1508,344.483870967742
22,261,"balkon",NA,0,"balkon",6,NA,NA,NA,1,0,1,0,1571,344.483870967742
22,264,"garaža","garage",0,"ɡɑræʒæ",6,5.159055299,0,1,0,NA,0,NA,1559,344.483870967742
22,265,"hladnjak","refrigerator",0,"xladɲæk",7,5.117993812,0,NA,0,NA,0,NA,1699,344.483870967742
22,266,"hodnik",NA,0,"xodnɪk",6,NA,NA,NA,0,NA,0,NA,1595,344.483870967742
22,267,"kada (object)","bathtub",1,"kadæ",4,4.882801923,1,20,2,1.5,17,16.5555555555556,1285,344.483870967742
22,268,"kauč","couch",0,"kaʊtʃ",5,4.94875989,1,NA,0,NA,3,0,1411,344.483870967742
22,269,"klupa",NA,0,"klupæ",5,NA,NA,NA,0,NA,1,8,1384,344.483870967742
22,271,"krevet","bed",1,"kɾɛvɛt",6,7.477038472,6,NA,0,NA,0,NA,1560,344.483870967742
22,272,"krevetić","crib",0,"kɾɛvɛtɪtɕ",9,4.060443011,0,NA,0,NA,0,NA,2075,344.483870967742
22,273,"kuhinja","kitchen",0,"kuhɪɲæ",6,6.173786104,1,1,0,NA,1,NA,1495,344.483870967742
22,274,"kupaonica","bathroom",0,"kupæonɪtsæ",10,5.828945618,3,NA,0,NA,0,NA,2093,344.483870967742
22,275,"ladica","drawer",0,"ladɪtsæ",7,4.718498871,0,NA,0,NA,2,NA,1536,344.483870967742
22,277,"ormar","wardrobe",0,"ormɑr",5,3.36729583,0,NA,0,NA,0,NA,1541,344.483870967742
22,280,"prozor","window",1,"pɾozor",6,6.249975242,2,0.5,0,NA,0,NA,1589,344.483870967742
22,281,"soba",NA,1,"sobæ",4,NA,NA,NA,1,NA,20,16.5555555555556,1307,344.483870967742
22,284,"stol","table",1,"stol",4,7.249215057,2,NA,1,NA,3,8,1388,344.483870967742
22,285,"stolica","chair",1,"stolɪtsæ",8,7.177018766,5,3.5,0,NA,4,NA,1684,344.483870967742
22,286,"stroj za (pranje) rublja",NA,0,"stɾojzaɾubʎæ",12,NA,NA,NA,0,NA,0,NA,2735,344.483870967742
22,287,"štednjak","stove",0,"ʃtɛdɲæk",7,4.770684624,2,NA,0,NA,0,NA,1732,344.483870967742
22,288,"televizor","tv",1,"tɛlɛvɪzor",9,6.146329258,0,NA,0,NA,0,NA,2117,344.483870967742
22,289,"tuš",NA,0,"tuʃ",3,NA,NA,NA,0,NA,4,1.33333333333333,1402,344.483870967742
22,293,"zahod",NA,0,"zahod",5,NA,NA,NA,0,NA,0,NA,1508,344.483870967742
22,296,"drvo","tree",0,"drvo",4,6.768493212,12,2,0,NA,0,NA,1470,344.483870967742
22,297,"dvorište","backyard",0,"dvorɪʃtɛ",8,3.295836866,0,NA,0,NA,0,NA,1909,344.483870967742
22,298,"kamen","rock (object)",0,"kamɛn",5,5.049856007,2,NA,0,NA,1,NA,1463,344.483870967742
22,300,"krov",NA,0,"kɾov",4,NA,NA,NA,0,NA,5,4,1416,344.483870967742
22,301,"lopata","shovel",0,"lopætæ",6,4.356708827,0,0,1,0,2,0,1418,344.483870967742
22,303,"ljuljačka","swing (object)",0,"ʎuʎætʃkæ",8,4.564348191,1,1,0,NA,0,NA,1837,344.483870967742
22,304,"mjesec","moon",0,"mjesɛts",7,5.117993812,3,NA,0,NA,0,NA,1730,344.483870967742
22,305,"more",NA,0,"morɛ",4,NA,NA,NA,0,NA,0,NA,1410,344.483870967742
22,306,"nebo","sky",0,"nɛbo",4,5.147494477,4,NA,0,NA,3,2.66666666666667,1454,344.483870967742
22,307,"oblak",NA,0,"oblæk",5,NA,NA,NA,0,NA,0,NA,1460,344.483870967742
22,309,"park","park",0,"pɑrk",4,5.918893854,2,1,0,NA,0,NA,1449,344.483870967742
22,312,"snijeg","snow",0,"snijeɡ",6,6.042632834,7,0.5,0,NA,0,NA,1669,344.483870967742
22,315,"sunce","sun",0,"suntsɛ",6,5.59471138,8,NA,0,NA,0,NA,1521,344.483870967742
22,316,"štap",NA,0,"ʃtap",4,NA,NA,NA,0,NA,1,NA,1421,344.483870967742
22,317,"tobogan",NA,0,"toboɡæn",7,NA,NA,NA,0,NA,0,NA,1686,344.483870967742
22,318,"trava",NA,0,"tɾavæ",5,NA,NA,NA,1,1,7,3.2,1359,344.483870967742
22,319,"ulica",NA,0,"ulɪtsæ",6,NA,NA,NA,0,NA,7,1,1413,344.483870967742
22,320,"vjetar",NA,0,"vjetɑr",6,NA,NA,NA,0,NA,0,NA,1605,344.483870967742
22,322,"vrt","garden",0,"vrt",3,5.33753808,2,0,0,NA,4,1.5,1381,344.483870967742
22,323,"zastava",NA,0,"zastævæ",7,NA,NA,NA,0,NA,0,NA,1633,344.483870967742
22,324,"zvijezda","star",0,"zvijezdæ",8,5.164785974,4,NA,0,NA,0,NA,1917,344.483870967742
23,14,"guska","goose",1,"ɡuskæ",5,4.317488114,2,5.83333333333333,0,NA,4,5.25,1407,429.87012987013
23,15,"jelen",NA,0,"jelɛn",5,NA,NA,NA,0,NA,0,NA,1523,429.87012987013
23,18,"kornjača",NA,0,"korɲætʃæ",8,NA,NA,NA,0,NA,0,NA,1773,429.87012987013
23,19,"koza","goat",0,"kozæ",4,4.317488114,1,4,5,5.33333333333333,18,16.7692307692308,1296,429.87012987013
23,21,"krokodil",NA,0,"kɾokodɪl",8,NA,NA,NA,0,NA,0,NA,1898,429.87012987013
23,23,"lav","lion",1,"lav",3,6.001414878,2,4,0,NA,8,4.25,1396,429.87012987013
23,24,"leptir","butterfly",0,"lɛptɪr",6,4.605170186,0,3.25,0,NA,0,NA,1561,429.87012987013
23,25,"lisica","fox",0,"lisɪtsæ",7,4.615120517,1,3,0,NA,2,NA,1555,429.87012987013
23,27,"magarac","donkey",0,"maɡɑræts",8,5.017279837,1,1,0,NA,0,NA,1834,429.87012987013
23,30,"medvjed (životinja)",NA,0,"mɛdvjed",7,NA,NA,NA,0,NA,0,NA,1827,429.87012987013
23,32,"mrav",NA,0,"mɾav",4,NA,NA,NA,0,NA,6,5,1454,429.87012987013
23,33,"ovca","sheep",0,"oftsæ",5,5.257495372,1,3,0,NA,1,NA,1330,429.87012987013
23,36,"pčela","bee",0,"ptʃɛlæ",6,4.691347882,0,NA,0,NA,0,NA,1494,429.87012987013
23,37,"pijetao","rooster",0,"pijetæo",7,4.110873864,5,8.33333333333333,0,NA,0,NA,1656,429.87012987013
23,39,"pingvin",NA,0,"piŋɡvɪn",7,NA,NA,NA,0,NA,0,NA,1793,429.87012987013
23,40,"prase","pig",1,"pɾasɛ",5,6.003887067,2,17,0,NA,1,3,1443,429.87012987013
23,44,"slon","elephant",0,"slon",4,5.918893854,0,1.5,0,NA,4,3.66666666666667,1402,429.87012987013
23,45,"sova","owl",0,"sovæ",4,4.406719247,0,9,1,0,15,20,1301,429.87012987013
23,46,"srna",NA,0,"srna",4,NA,NA,NA,0,NA,0,NA,1480,429.87012987013
23,47,"tigar","tiger",0,"tiɡɑr",5,6.955592608,1,3.5,0,NA,0,NA,1506,429.87012987013
23,48,"vjeverica","squirrel",0,"vjevɛrɪtsæ",10,4.418840608,1,NA,0,NA,0,NA,2201,429.87012987013
23,50,"vuk","wolf",0,"vuk",3,4.672828834,1,3.5,0,NA,6,8,1430,429.87012987013
23,53,"žaba","frog",1,"ʒabæ",4,5.590986981,0,24,0,NA,10,11.7142857142857,1338,429.87012987013
23,54,"žirafa",NA,0,"ʒiræfæ",6,NA,NA,NA,0,NA,0,NA,1544,429.87012987013
23,55,"životinja","animal",0,"ʒivotɪɲæ",8,5.648974238,20,4.25,0,NA,0,NA,1802,429.87012987013
23,57,"autobus","bus",0,"aʊtobʊs",7,6.206575927,3,2,0,NA,0,NA,1761,429.87012987013
23,59,"bicikl","bicycle",1,"bitsɪkl̩",7,4.553876892,1,2,0,NA,0,NA,1930,429.87012987013
23,60,"brod","boat",1,"bɾod",4,6.194405391,3,13,0,NA,2,NA,1455,429.87012987013
23,61,"helikopter",NA,0,"xɛlɪkoptɛr",10,NA,NA,NA,0,NA,0,NA,2290,429.87012987013
23,62,"kamion","truck",1,"kamɪon",6,6.812345094,3,2,0,NA,2,0,1533,429.87012987013
23,63,"kolica","stroller",1,"kolɪtsæ",7,2.302585093,0,NA,4,NA,16,0,2954,429.87012987013
23,64,"motor","motorcycle",1,"motor",5,4.094344562,1,1.5,0,NA,0,NA,1416,429.87012987013
23,65,"sanjke",NA,0,"saɲkɛ",5,NA,NA,NA,0,NA,0,NA,1468,429.87012987013
23,67,"tramvaj","tram",0,"tɾamvɑj",7,0,NA,NA,0,NA,0,NA,1758,429.87012987013
23,69,"vlak","train",1,"vlak",4,6.80682936,3,2,0,NA,3,NA,1422,429.87012987013
23,71,"bojica",NA,0,"bojɪtsæ",7,NA,NA,NA,0,NA,7,0,1544,429.87012987013
23,73,"igra",NA,0,"iɡɾæ",4,NA,NA,NA,1,NA,1,NA,1384,429.87012987013
23,74,"igračka","toy (object)",0,"iɡɾætʃkæ",8,6.261491684,4,1.5,0,NA,0,NA,1816,429.87012987013
23,78,"lopatica","shovel",0,"lopætɪtsæ",9,4.356708827,0,1,4,NA,4,NA,3804,429.87012987013
23,81,"ljepilo",NA,0,"ʎepɪlo",6,NA,NA,NA,0,NA,0,NA,1633,429.87012987013
23,82,"olovka","pen/pencil",1,"olofkæ",6,0,NA,NA,0,NA,0,NA,1494,429.87012987013
23,85,"poklon",NA,0,"poklon",6,NA,NA,NA,0,NA,0,NA,1569,429.87012987013
23,86,"slagalice (puzzle)",NA,0,"slaɡælɪtsɛ",10,NA,NA,NA,0,NA,0,NA,2165,429.87012987013
23,87,"slikovnica",NA,0,"slikovnɪtsæ",11,NA,NA,NA,0,NA,0,NA,2296,429.87012987013
23,93,"čips",NA,0,"tʃips",5,NA,NA,NA,0,NA,0,NA,1484,429.87012987013
23,95,"čokolino","cheerios",0,"tʃokolɪno",9,3.526360525,0,NA,0,NA,0,NA,2077,429.87012987013
23,96,"grah",NA,0,"ɡɾah",4,NA,NA,NA,0,NA,4,0,1479,429.87012987013
23,97,"grašak","peas",0,"ɡɾaʃæk",6,4.454347296,2,6,0,NA,0,NA,1541,429.87012987013
23,98,"griz","semolina",0,"ɡɾiz",4,0,NA,NA,0,NA,1,NA,1485,429.87012987013
23,99,"grožđe",NA,0,"ɡɾoʒdʑɛ",7,NA,NA,NA,0,NA,0,NA,1782,429.87012987013
23,103,"hrenovke",NA,0,"xɾɛnofkɛ",8,NA,NA,NA,0,NA,0,NA,1929,429.87012987013
23,105,"jagoda",NA,0,"jaɡodæ",6,NA,NA,NA,0,NA,0,NA,1496,429.87012987013
23,107,"jogurt","yogurt",0,"joɡʊrt",6,4.356708827,1,4,0,NA,0,NA,1604,429.87012987013
23,113,"kobasica",NA,0,"kobæsɪtsæ",9,NA,NA,NA,0,NA,0,NA,1901,429.87012987013
23,115,"kokice",NA,0,"kokɪtsɛ",7,NA,NA,NA,0,NA,4,NA,1589,429.87012987013
23,116,"kolač","cake",1,"kolætʃ",6,6.584791392,3,2,0,NA,0,NA,1450,429.87012987013
23,117,"krafna",NA,0,"kɾafnæ",6,NA,NA,NA,0,NA,1,5,1478,429.87012987013
23,118,"krastavac",NA,0,"kɾastævæts",10,NA,NA,NA,0,NA,0,NA,2165,429.87012987013
23,120,"krumpir","potato",0,"kɾumpɪr",7,5.043425117,2,6,0,NA,0,NA,1746,429.87012987013
23,121,"kruška",NA,1,"kɾuʃkæ",6,NA,NA,NA,0,NA,1,13,1472,429.87012987013
23,123,"lizalica",NA,0,"lizælɪtsæ",9,NA,NA,NA,0,NA,0,NA,1947,429.87012987013
23,125,"marmelada",NA,0,"mɑrmɛlædæ",9,NA,NA,NA,0,NA,0,NA,2110,429.87012987013
23,126,"maslac",NA,0,"maslæts",7,NA,NA,NA,0,NA,1,NA,1622,429.87012987013
23,127,"med",NA,0,"mɛd",3,NA,NA,NA,1,1,3,1.66666666666667,1454,429.87012987013
23,130,"mrkve","carrots",0,"mrkvɛ",5,4.718498871,1,0,0,NA,0,NA,1514,429.87012987013
23,131,"naranča","orange (food)",1,"nɑræntʃæ",8,6.411818268,5,2,0,NA,0,NA,1842,429.87012987013
23,134,"palačinka",NA,0,"palætʃɪŋkæ",10,NA,NA,NA,0,NA,0,NA,2166,429.87012987013
23,135,"pecivo",NA,0,"pɛtsɪvo",7,NA,NA,NA,0,NA,0,NA,1728,429.87012987013
23,136,"piće",NA,0,"pitɕɛ",5,NA,NA,NA,0,NA,2,0.5,1444,429.87012987013
23,137,"pizza",NA,0,"pizzæ",5,NA,NA,NA,0,NA,0,NA,1428,429.87012987013
23,139,"puding",NA,0,"pudɪŋɡ",6,NA,NA,NA,0,NA,0,NA,1625,429.87012987013
23,141,"salama",NA,0,"salæmæ",6,NA,NA,NA,1,NA,1,NA,1480,429.87012987013
23,142,"salata",NA,0,"salætæ",6,NA,NA,NA,1,NA,2,NA,1407,429.87012987013
23,143,"sendvič",NA,0,"sɛndvɪtʃ",8,NA,NA,NA,0,NA,0,NA,1923,429.87012987013
23,144,"sir","cheese",1,"sir",3,6.208590026,4,2.33333333333333,0,NA,4,4.33333333333333,1439,429.87012987013
23,145,"sladole","ice cream",0,"sladolɛ",7,0,4,3.33333333333333,0,NA,0,NA,1710,429.87012987013
23,147,"sol",NA,0,"sol",3,NA,NA,NA,2,0,11,7,1389,429.87012987013
23,148,"šećer",NA,0,"ʃɛtɕɛr",6,NA,NA,NA,0,NA,0,NA,1620,429.87012987013
23,149,"špageti",NA,0,"ʃpaɡɛtɪ",7,NA,NA,NA,0,NA,0,NA,1718,429.87012987013
23,150,"špinat","spinach",0,"ʃpinæt",6,3.583518938,0,6,0,NA,0,NA,1544,429.87012987013
23,151,"tijesto","pasta",0,"tijesto",7,3.218875825,0,NA,0,NA,0,NA,1734,429.87012987013
23,152,"trešnja",NA,0,"tɾɛʃɲæ",6,NA,NA,NA,0,NA,0,NA,1516,429.87012987013
23,155,"žvaka (žvakaća guma)",NA,0,"ʒvakæ",5,NA,NA,NA,0,NA,1,NA,1407,429.87012987013
23,158,"čizme","boots",0,"tʃizmɛ",6,5.375278408,0,0.5,0,NA,0,NA,1620,429.87012987013
23,159,"gaćice","underpants",0,"ɡatɕɪtsɛ",8,2.302585093,NA,NA,0,NA,0,NA,1836,429.87012987013
23,160,"gumb","button",0,"ɡumb",4,5.805134969,0,2.5,0,NA,2,2.5,1500,429.87012987013
23,161,"haljina","dress (object)",0,"xaʎɪnæ",6,5.823045895,5,NA,0,NA,0,NA,1501,429.87012987013
23,162,"hlače","pants",1,"xlatʃɛ",6,5.993961427,3,NA,0,NA,0,NA,1534,429.87012987013
23,166,"kaput","coat",0,"kapʊt",5,6.182084907,5,0.666666666666667,0,NA,3,9,1425,429.87012987013
23,168,"lančić",NA,0,"lantʃɪtɕ",8,NA,NA,NA,0,NA,0,NA,1868,429.87012987013
23,169,"majica","t-shirt",1,"mɑjɪtsæ",7,0,0,NA,0,NA,1,NA,1588,429.87012987013
23,173,"pidžama","pajamas",0,"pidʒæmæ",7,4.736198448,0,2,0,NA,0,NA,1707,429.87012987013
23,175,"rupčić","handkerchief",0,"ɾuptʃɪtɕ",8,2.079441542,1,5,0,NA,0,NA,1882,429.87012987013
23,176,"rukavice","gloves",0,"ɾukævɪtsɛ",9,4.553876892,0,2,0,NA,0,NA,1988,429.87012987013
23,178,"šal","scarf",1,"ʃal",3,4.17438727,1,4,0,NA,5,2.5,1400,429.87012987013
23,179,"štramplice",NA,0,"ʃtɾamplɪtsɛ",11,NA,NA,NA,0,NA,0,NA,2422,429.87012987013
23,180,"tenisice",NA,1,"tɛnɪsɪtsɛ",9,NA,NA,NA,0,NA,0,NA,2062,429.87012987013
23,181,"traperice",NA,0,"tɾapɛrɪtsɛ",10,NA,NA,NA,0,NA,0,NA,2172,429.87012987013
23,182,"trenirka",NA,0,"tɾɛnɪrkæ",8,NA,NA,NA,0,NA,0,NA,1803,429.87012987013
23,184,"brada",NA,1,"bɾadæ",5,NA,NA,NA,0,NA,5,6.33333333333333,1402,429.87012987013
23,188,"jezik","tongue",0,"jezɪk",5,5.33753808,1,2,0,NA,0,NA,1509,429.87012987013
23,189,"koljeno","knee",0,"koʎeno",6,5.147494477,1,4.5,0,NA,0,NA,1593,429.87012987013
23,196,"palac","thumb",0,"palæts",6,4.663439094,1,1,0,NA,2,NA,1437,429.87012987013
23,197,"penis","penis",0,"pɛnɪs",5,2.302585093,0,NA,0,NA,0,NA,1438,429.87012987013
23,204,"trbuh","tummy",0,"trbuh",5,5.153291594,0,NA,0,NA,0,NA,1541,429.87012987013
23,209,"vrat",NA,0,"vɾat",4,NA,NA,NA,1,0,6,1.5,1386,429.87012987013
23,212,"boca","bottle",1,"botsæ",5,5.953243334,2,16.3333333333333,0,NA,4,11,1297,429.87012987013
23,216,"čekić","hammer",0,"tʃɛkɪtɕ",7,4.844187086,0,6,0,NA,0,NA,1693,429.87012987013
23,217,"češalj","comb (object)",0,"tʃɛʃæʎ",6,5.068904202,2,3,0,NA,1,0,1576,429.87012987013
23,218,"četka","brush (object)",0,"tʃɛtkæ",6,5.916202063,5,1.5,0,NA,0,NA,1435,429.87012987013
23,219,"četkica za zube","toothbrush",0,"tʃɛtkɪtsæzazubɛ",15,2.944438979,0,NA,0,NA,0,NA,3396,429.87012987013
23,222,"igla",NA,0,"iɡlæ",4,NA,NA,NA,1,NA,1,NA,1353,429.87012987013
23,223,"jastuk","pillow",0,"jastʊk",6,4.787491743,1,4,0,NA,0,NA,1548,429.87012987013
23,225,"kantica",NA,0,"kantɪtsæ",8,NA,NA,NA,0,NA,0,NA,1698,429.87012987013
23,226,"kanta (za smeće)",NA,0,"kantæ",5,NA,NA,NA,0,NA,4,10.6666666666667,1299,429.87012987013
23,228,"kolica",NA,1,"kolɪtsæ",7,NA,NA,NA,4,NA,16,0,2954,429.87012987013
23,229,"košara",NA,0,"koʃɑræ",6,NA,NA,NA,0,NA,0,NA,1479,429.87012987013
23,230,"kuhača",NA,0,"kuhætʃæ",7,NA,NA,NA,0,NA,0,NA,1600,429.87012987013
23,231,"kutija","box",0,"kutɪjæ",6,7.201916318,2,2,0,NA,1,NA,1460,429.87012987013
23,232,"lavor",NA,0,"lavor",5,NA,NA,NA,0,NA,1,NA,1444,429.87012987013
23,233,"lijek","medicine",0,"lijek",5,4.852030264,1,17,0,NA,1,0,1509,429.87012987013
23,235,"lonac",NA,0,"lonæts",6,NA,NA,NA,0,NA,2,0,1457,429.87012987013
23,236,"lopatica (za smeće)",NA,0,"lopætɪtsæ",9,NA,NA,NA,4,NA,4,NA,3804,429.87012987013
23,237,"metla","broom",1,"mɛtlæ",5,4.762173935,0,NA,0,NA,0,NA,1356,429.87012987013
23,238,"naočale","glasses",1,"naotʃælɛ",8,5.176149733,1,18.6666666666667,0,NA,0,NA,1805,429.87012987013
23,240,"novčanik","purse",0,"noftʃænɪk",9,4.304065093,0,3,0,NA,0,NA,2071,429.87012987013
23,241,"nož","knife",1,"noʒ",3,4.941642423,4,1,1,0,5,8.5,1441,429.87012987013
23,242,"papir","paper",1,"papɪr",5,6.970730078,6,1,0,NA,0,NA,1451,429.87012987013
23,243,"radio","radio",0,"ɾadɪo",5,4.976733742,1,NA,0,NA,0,NA,1430,429.87012987013
23,244,"ručnik","towel",0,"ɾutʃnɪk",7,4.927253685,1,24,0,NA,0,NA,1741,429.87012987013
23,246,"sapun","soap",0,"sapʊn",5,4.779123493,3,24,0,NA,1,NA,1490,429.87012987013
23,248,"slika","picture",0,"slikæ",5,6.781057626,0,NA,0,NA,0,NA,1376,429.87012987013
23,249,"smeće","trash",0,"smɛtɕɛ",6,4.343805422,0,NA,0,NA,0,NA,1573,429.87012987013
23,251,"svjetlo","light (object)",1,"svjetlo",7,6.343880434,2,NA,0,NA,0,NA,1738,429.87012987013
23,252,"šalica","cup",0,"ʃalɪtsæ",7,6.746412129,3,9.33333333333333,0,NA,7,NA,1523,429.87012987013
23,253,"škare","scissors",1,"ʃkɑrɛ",5,5.257495372,0,NA,0,NA,0,NA,1528,429.87012987013
23,254,"tanjur","plate",0,"taɲʊr",5,5.85220248,0,1,0,NA,0,NA,1493,429.87012987013
23,256,"usisavač","vacuum",0,"usɪsævætʃ",9,4.007333185,1,NA,0,NA,0,NA,2121,429.87012987013
23,257,"vilica","fork",0,"vilɪtsæ",7,5.081404365,7,1,0,NA,7,NA,1544,429.87012987013
